9.19E-01,,
9.33E-01,,
8.96E-01,,
9.33E-01,,
8.88E-01,,
9.19E-01,,
9.19E-01,,
8.95E-01,,0.916173588
9.04E-01,,
9.26E-01,,
9.19E-01,,
9.26E-01,,
9.26E-01,,0.013444626
9.33E-01,,
9.33E-01,,
9.19E-01,,
9.26E-01,,
9.19E-01,,
9.26E-01,,
9.12E-01,,
9.12E-01,,
9.19E-01,,
9.19E-01,,
9.19E-01,,
9.19E-01,,
9.26E-01,,
9.11E-01,,
8.81E-01,,
8.90E-01,,
9.04E-01,,
9.11E-01,,
9.26E-01,,
9.33E-01,,
9.19E-01,,
9.03E-01,,
9.04E-01,,
9.33E-01,,
9.19E-01,,
9.26E-01,,
9.26E-01,,
9.03E-01,,
9.03E-01,,
8.96E-01,,
9.11E-01,,
9.26E-01,,
9.12E-01,,
9.18E-01,,
9.18E-01,,
9.26E-01,,
9.11E-01,,
9.11E-01,,
9.19E-01,,
9.19E-01,,
8.90E-01,,
9.11E-01,,
9.26E-01,,
9.41E-01,,
9.33E-01,,
9.26E-01,,
9.10E-01,,
9.12E-01,,
9.41E-01,,
9.19E-01,,
8.96E-01,,
9.19E-01,,
9.19E-01,,
9.04E-01,,
9.25E-01,,
9.03E-01,,
9.11E-01,,
9.33E-01,,
9.19E-01,,
9.11E-01,,
9.33E-01,,
9.12E-01,,
9.12E-01,,
9.26E-01,,
9.11E-01,,
9.11E-01,,
9.12E-01,,
9.19E-01,,
9.11E-01,,
9.19E-01,,
9.19E-01,,
9.04E-01,,
9.03E-01,,
9.04E-01,,
8.89E-01,,
9.12E-01,,
8.97E-01,,
9.26E-01,,
8.95E-01,,
9.26E-01,,
9.19E-01,,
9.12E-01,,
9.19E-01,,
9.11E-01,,
9.26E-01,,
9.26E-01,,
9.26E-01,,
9.19E-01,,
9.03E-01,,
9.11E-01,,
9.03E-01,,
9.04E-01,,
9.26E-01,,
9.26E-01,,
9.33E-01,,
9.41E-01,,
8.97E-01,,
9.26E-01,,
8.97E-01,,
9.10E-01,,
9.18E-01,,
9.26E-01,,
8.96E-01,,
9.48E-01,,
9.26E-01,,
9.12E-01,,
8.89E-01,,
9.56E-01,,
9.33E-01,,
9.19E-01,,
9.33E-01,,
9.26E-01,,
9.10E-01,,
9.33E-01,,
9.12E-01,,
9.26E-01,,
8.97E-01,,
9.26E-01,,
9.12E-01,,
9.10E-01,,
9.26E-01,,
9.18E-01,,
9.03E-01,,
9.12E-01,,
9.26E-01,,
9.19E-01,,
9.33E-01,,
9.11E-01,,
9.12E-01,,
9.03E-01,,
9.26E-01,,
9.19E-01,,
9.18E-01,,
9.19E-01,,
9.04E-01,,
9.18E-01,,
9.26E-01,,
8.82E-01,,
9.19E-01,,
8.97E-01,,
9.33E-01,,
8.96E-01,,
9.26E-01,,
8.80E-01,,
9.26E-01,,
9.26E-01,,
8.82E-01,,
8.89E-01,,
9.33E-01,,
9.03E-01,,
9.11E-01,,
9.26E-01,,
9.03E-01,,
9.26E-01,,
9.19E-01,,
9.12E-01,,
9.26E-01,,
9.26E-01,,
8.90E-01,,
9.41E-01,,
9.26E-01,,
9.03E-01,,
9.18E-01,,
9.33E-01,,
9.19E-01,,
9.33E-01,,
9.11E-01,,
9.18E-01,,
9.26E-01,,
9.03E-01,,
9.19E-01,,
9.26E-01,,
9.26E-01,,
9.12E-01,,
9.33E-01,,
9.26E-01,,
8.88E-01,,
9.12E-01,,
9.26E-01,,
9.19E-01,,
9.19E-01,,
8.90E-01,,
9.12E-01,,
9.26E-01,,
9.26E-01,,
9.18E-01,,
9.26E-01,,
